Ligand,Ordem,Affinity,Positivos,Decoys,Tdecoys,Tpositivos,FracDocada,FracPositivos,,Conc(P),Fator Enriquecimento,FracDocada,positivos/total = ,"0,0204865557"
3iodo-4tetrahydroacridindecoy48,220,"-9,4",0,1,210,10,"0,2817","0,625",,"0,045","2,2187","0,2817",,
3iodo-2tetrahydroacridindecoy6,221,"-9,4",0,1,211,10,"0,2830","0,625",,"0,045","2,2087","0,2830",,
Tolserinedecoy11,222,"-9,4",0,1,212,10,"0,2843","0,625",,"0,045","2,1987","0,2843",,
4iodo-2tetrahydroacridindecoy32,223,"-9,4",0,1,213,10,"0,2855","0,625",,"0,045","2,1889","0,2855",,
Heptyl-physostigminedecoy8,224,"-9,4",0,1,214,10,"0,2868","0,625",,"0,045","2,1791","0,2868",,
Heptyl-physostigminedecoy7,225,"-9,4",0,1,215,10,"0,2881","0,625",,"0,044","2,1694","0,2881",,
3iodo-4tetrahydroacridindecoy1,226,"-9,4",0,1,216,10,"0,2894","0,625",,"0,044","2,1598","0,2894",,
4iodo-3tetrahydroacridindecoy24,227,"-9,4",0,1,217,10,"0,2907","0,625",,"0,044","2,1503","0,2907",,
4iodo-2tetrahydroacridindecoy3,228,"-9,4",0,1,218,10,"0,2919","0,625",,"0,044","2,1409","0,2919",,
3iodo-2tetrahydroacridindecoy22,229,"-9,4",0,1,219,10,"0,2932","0,625",,"0,044","2,1315","0,2932",,
4iodo-2tetrahydroacridindecoy44,230,"-9,4",0,1,220,10,"0,2945","0,625",,"0,043","2,1222","0,2945",,
2iodo-3tetrahydroacridindecoy39,231,"-9,3",0,1,221,10,"0,2958","0,625",,"0,043","2,1130","0,2958",,
Bis-tacrinedecoy49,232,"-9,3",0,1,222,10,"0,2971","0,625",,"0,043","2,1039","0,2971",,
4iodo-3tetrahydroacridindecoy23,233,"-9,3",0,1,223,10,"0,2983","0,625",,"0,043","2,0949","0,2983",,
4iodo-3tetrahydroacridindecoy3,234,"-9,3",0,1,224,10,"0,2996","0,625",,"0,043","2,0860","0,2996",,
2iodo-3tetrahydroacridindecoy26,235,"-9,3",0,1,225,10,"0,3009","0,625",,"0,043","2,0771","0,3009",,
2iodo-4tetrahydroacridindecoy46,236,"-9,3",0,1,226,10,"0,3022","0,625",,"0,042","2,0683","0,3022",,
4iodo-2tetrahydroacridindecoy9,237,"-9,3",0,1,227,10,"0,3035","0,625",,"0,042","2,0596","0,3035",,
Donepezildecoy10,238,"-9,3",0,1,228,10,"0,3047","0,625",,"0,042","2,0509","0,3047",,
2iodo-4tetrahydroacridindecoy27,239,"-9,3",0,1,229,10,"0,3060","0,625",,"0,042","2,0423","0,3060",,
2iodo-4tetrahydroacridindecoy13,240,"-9,3",0,1,230,10,"0,3073","0,625",,"0,042","2,0338","0,3073",,
2iodo-3tetrahydroacridindecoy42,241,"-9,3",0,1,231,10,"0,3086","0,625",,"0,041","2,0254","0,3086",,
4iodo-3tetrahydroacridindecoy42,242,"-9,3",0,1,232,10,"0,3099","0,625",,"0,041","2,0170","0,3099",,
2iodo-2tetrahydroacridindecoy46,243,"-9,3",0,1,233,10,"0,3111","0,625",,"0,041","2,0087","0,3111",,
2iodo-3tetrahydroacridindecoy22,244,"-9,2",0,1,234,10,"0,3124","0,625",,"0,041","2,0005","0,3124",,
Tolserinedecoy34,245,"-9,2",0,1,235,10,"0,3137","0,625",,"0,041","1,9923","0,3137",,
3iodo-2tetrahydroacridindecoy39,246,"-9,2",0,1,236,10,"0,3150","0,625",,"0,041","1,9842","0,3150",,
4iodo-2tetrahydroacridindecoy22,247,"-9,2",0,1,237,10,"0,3163","0,625",,"0,040","1,9762","0,3163",,
4iodo-2tetrahydroacridindecoy21,248,"-9,2",0,1,238,10,"0,3175","0,625",,"0,040","1,9682","0,3175",,
Tolserinedecoy15,249,"-9,2",0,1,239,10,"0,3188","0,625",,"0,040","1,9603","0,3188",,
4iodo-3tetrahydroacridindecoy26,250,"-9,2",0,1,240,10,"0,3201","0,625",,"0,040","1,9525","0,3201",,
2iodo-4tetrahydroacridindecoy48,251,"-9,2",0,1,241,10,"0,3214","0,625",,"0,040","1,9447","0,3214",,
3iodo-4tetrahydroacridindecoy15,252,"-9,2",0,1,242,10,"0,3227","0,625",,"0,040","1,9370","0,3227",,
2iodo-2tetrahydroacridindecoy23,253,"-9,2",0,1,243,10,"0,3239","0,625",,"0,040","1,9293","0,3239",,
2iodo-3tetrahydroacridindecoy9,254,"-9,2",0,1,244,10,"0,3252","0,625",,"0,039","1,9217","0,3252",,
4iodo-2tetrahydroacridindecoy17,255,"-9,2",0,1,245,10,"0,3265","0,625",,"0,039","1,9142","0,3265",,
Tolserinedecoy36,256,"-9,2",0,1,246,10,"0,3278","0,625",,"0,039","1,9067","0,3278",,
Bis-tacrinedecoy35,257,"-9,2",0,1,247,10,"0,3291","0,625",,"0,039","1,8993","0,3291",,
2iodo-2tetrahydroacridindecoy14,258,"-9,2",0,1,248,10,"0,3303","0,625",,"0,039","1,8919","0,3303",,
Bis-tacrinedecoy22,259,"-9,2",0,1,249,10,"0,3316","0,625",,"0,039","1,8846","0,3316",,
4iodo-2tetrahydroacridindecoy12,260,"-9,2",0,1,250,10,"0,3329","0,625",,"0,038","1,8774","0,3329",,
2iodo-4tetrahydroacridindecoy45,261,"-9,2",0,1,251,10,"0,3342","0,625",,"0,038","1,8702","0,3342",,
2iodo-4tetrahydroacridindecoy37,262,"-9,1",0,1,252,10,"0,3355","0,625",,"0,038","1,8630","0,3355",,
Heptyl-physostigminedecoy6,263,"-9,1",0,1,253,10,"0,3367","0,625",,"0,038","1,8559","0,3367",,
4iodo-4tetrahydroacridindecoy1,264,"-9,1",0,1,254,10,"0,3380","0,625",,"0,038","1,8489","0,3380",,
Tolserinedecoy12,265,"-9,1",0,1,255,10,"0,3393","0,625",,"0,038","1,8419","0,3393",,
2iodo-3tetrahydroacridindecoy12,266,"-9,1",0,1,256,10,"0,3406","0,625",,"0,038","1,8350","0,3406",,
Heptyl-physostigminedecoy2,267,"-9,1",0,1,257,10,"0,3419","0,625",,"0,037","1,8281","0,3419",,
Heptyl-physostigminedecoy14,268,"-9,1",0,1,258,10,"0,3431","0,625",,"0,037","1,8213","0,3431",,
2iodo-2tetrahydroacridindecoy9,269,"-9,1",0,1,259,10,"0,3444","0,625",,"0,037","1,8146","0,3444",,
Bis-tacrinedecoy43,270,"-9,1",0,1,260,10,"0,3457","0,625",,"0,037","1,8078","0,3457",,
2iodo-4tetrahydroacridindecoy34,271,"-9,1",0,1,261,10,"0,3470","0,625",,"0,037","1,8012","0,3470",,
Donepezildecoy3,272,"-9,1",0,1,262,10,"0,3483","0,625",,"0,037","1,7945","0,3483",,
Donepezildecoy47,273,"-9,1",0,1,263,10,"0,3496","0,625",,"0,037","1,7880","0,3496",,
Tolserinedecoy32,274,"-9,1",0,1,264,10,"0,3508","0,625",,"0,036","1,7814","0,3508",,
2iodo-3tetrahydroacridindecoy11,275,"-9,1",0,1,265,10,"0,3521","0,625",,"0,036","1,7750","0,3521",,
3iodo-4tetrahydroacridindecoy33,276,"-9,1",0,1,266,10,"0,3534","0,625",,"0,036","1,7685","0,3534",,
Donepezildecoy18,277,"-9,1",0,1,267,10,"0,3547","0,625",,"0,036","1,7621","0,3547",,
3iodo-2tetrahydroacridindecoy20,278,"-9,1",0,1,268,10,"0,3560","0,625",,"0,036","1,7558","0,3560",,
3iodo-2tetrahydroacridindecoy12,279,"-9,0",0,1,269,10,"0,3572","0,625",,"0,036","1,7495","0,3572",,
Tolserinedecoy13,280,"-9,0",0,1,270,10,"0,3585","0,625",,"0,036","1,7433","0,3585",,
2iodo-2tetrahydroacridindecoy45,281,"-9,0",0,1,271,10,"0,3598","0,625",,"0,036","1,7371","0,3598",,
Heptyl-physostigminedecoy23,282,"-9,0",0,1,272,10,"0,3611","0,625",,"0,035","1,7309","0,3611",,
Tolserinedecoy22,283,"-9,0",0,1,273,10,"0,3624","0,625",,"0,035","1,7248","0,3624",,
3iodo-4tetrahydroacridindecoy42,284,"-9,0",0,1,274,10,"0,3636","0,625",,"0,035","1,7187","0,3636",,
2iodo-2tetrahydroacridindecoy16,285,"-9,0",0,1,275,10,"0,3649","0,625",,"0,035","1,7127","0,3649",,
Tolserinedecoy50,286,"-9,0",0,1,276,10,"0,3662","0,625",,"0,035","1,7067","0,3662",,
Bis-tacrinedecoy38,287,"-9,0",0,1,277,10,"0,3675","0,625",,"0,035","1,7007","0,3675",,
4iodo-3tetrahydroacridindecoy11,288,"-9,0",0,1,278,10,"0,3688","0,625",,"0,035","1,6948","0,3688",,
Heptyl-physostigminedecoy31,289,"-8,9",0,1,279,10,"0,3700","0,625",,"0,035","1,6890","0,3700",,
4iodo-3tetrahydroacridindecoy32,290,"-8,9",0,1,280,10,"0,3713","0,625",,"0,034","1,6832","0,3713",,
3iodo-2tetrahydroacridindecoy41,291,"-8,9",0,1,281,10,"0,3726","0,625",,"0,034","1,6774","0,3726",,
4iodo-2tetrahydroacridindecoy41,292,"-8,9",0,1,282,10,"0,3739","0,625",,"0,034","1,6716","0,3739",,
3iodo-4tetrahydroacridindecoy19,293,"-8,9",0,1,283,10,"0,3752","0,625",,"0,034","1,6659","0,3752",,
Donepezildecoy4,294,"-8,9",0,1,284,10,"0,3764","0,625",,"0,034","1,6603","0,3764",,
Tacrinedecoy43,295,"-8,9",0,1,285,10,"0,3777","0,625",,"0,034","1,6546","0,3777",,
4iodo-3tetrahydroacridindecoy30,296,"-8,9",0,1,286,10,"0,3790","0,625",,"0,034","1,6490","0,3790",,
2iodo-3tetrahydroacridindecoy46,297,"-8,9",0,1,287,10,"0,3803","0,625",,"0,034","1,6435","0,3803",,
4iodo-2tetrahydroacridindecoy23,298,"-8,9",0,1,288,10,"0,3816","0,625",,"0,034","1,6380","0,3816",,
Tacrinedecoy32,299,"-8,8",0,1,289,10,"0,3828","0,625",,"0,033","1,6325","0,3828",,
4iodo-3tetrahydroacridindecoy33,300,"-8,8",0,1,290,10,"0,3841","0,625",,"0,033","1,6270","0,3841",,
4iodo-2tetrahydroacridindecoy2,301,"-8,8",0,1,291,10,"0,3854","0,625",,"0,033","1,6216","0,3854",,
2iodo-4tetrahydroacridindecoy42,302,"-8,8",0,1,292,10,"0,3867","0,625",,"0,033","1,6163","0,3867",,
4iodo-4tetrahydroacridindecoy47,303,"-8,8",0,1,293,10,"0,3880","0,625",,"0,033","1,6109","0,3880",,
Donepezildecoy25,304,"-8,8",0,1,294,10,"0,3892","0,625",,"0,033","1,6056","0,3892",,
Donepezildecoy45,305,"-8,8",0,1,295,10,"0,3905","0,625",,"0,033","1,6004","0,3905",,
Tolserinedecoy20,306,"-8,8",0,1,296,10,"0,3918","0,625",,"0,033","1,5951","0,3918",,
4iodo-3tetrahydroacridindecoy7,307,"-8,8",0,1,297,10,"0,3931","0,625",,"0,033","1,5899","0,3931",,
4iodo-2tetrahydroacridindecoy46,308,"-8,8",0,1,298,10,"0,3944","0,625",,"0,032","1,5848","0,3944",,
3iodo-2tetrahydroacridindecoy19,309,"-8,8",0,1,299,10,"0,3956","0,625",,"0,032","1,5797","0,3956",,
Donepezildecoy7,310,"-8,8",0,1,300,10,"0,3969","0,625",,"0,032","1,5746","0,3969",,
4iodo-2tetrahydroacridindecoy35,311,"-8,8",0,1,301,10,"0,3982","0,625",,"0,032","1,5695","0,3982",,
Tolserinedecoy9,312,"-8,8",0,1,302,10,"0,3995","0,625",,"0,032","1,5645","0,3995",,
4iodo-4tetrahydroacridindecoy23,313,"-8,8",0,1,303,10,"0,4008","0,625",,"0,032","1,5595","0,4008",,
4iodo-2tetrahydroacridindecoy50,314,"-8,8",0,1,304,10,"0,4020","0,625",,"0,032","1,5545","0,4020",,
Bis-tacrinedecoy42,315,"-8,8",0,1,305,10,"0,4033","0,625",,"0,032","1,5496","0,4033",,
3iodo-4tetrahydroacridindecoy22,316,"-8,8",0,1,306,10,"0,4046","0,625",,"0,032","1,5447","0,4046",,
3iodo-4tetrahydroacridindecoy49,317,"-8,8",0,1,307,10,"0,4059","0,625",,"0,032","1,5398","0,4059",,
Tolserine,318,"-8,8",1,0,307,11,"0,4072","0,688",,"0,035","1,6884","0,4072",,
Tolserinedecoy3,319,"-8,8",0,1,308,11,"0,4085","0,688",,"0,034","1,6832","0,4085",,
Bis-tacrinedecoy21,320,"-8,8",0,1,309,11,"0,4097","0,688",,"0,034","1,6779","0,4097",,
Bis-tacrinedecoy11,321,"-8,8",0,1,310,11,"0,4110","0,688",,"0,034","1,6727","0,4110",,
Donepezildecoy32,322,"-8,8",0,1,311,11,"0,4123","0,688",,"0,034","1,6675","0,4123",,
Donepezildecoy38,323,"-8,7",0,1,312,11,"0,4136","0,688",,"0,034","1,6623","0,4136",,
3iodo-2tetrahydroacridindecoy1,324,"-8,7",0,1,313,11,"0,4149","0,688",,"0,034","1,6572","0,4149",,
2iodo-2tetrahydroacridindecoy25,325,"-8,7",0,1,314,11,"0,4161","0,688",,"0,034","1,6521","0,4161",,
4iodo-4tetrahydroacridindecoy22,326,"-8,7",0,1,315,11,"0,4174","0,688",,"0,034","1,6470","0,4174",,
2iodo-2tetrahydroacridindecoy43,327,"-8,7",0,1,316,11,"0,4187","0,688",,"0,034","1,6420","0,4187",,
4iodo-4tetrahydroacridindecoy2,328,"-8,7",0,1,317,11,"0,4200","0,688",,"0,034","1,6370","0,4200",,
Donepezildecoy6,329,"-8,7",0,1,318,11,"0,4213","0,688",,"0,033","1,6320","0,4213",,
3iodo-4tetrahydroacridindecoy20,330,"-8,7",0,1,319,11,"0,4225","0,688",,"0,033","1,6270","0,4225",,
Heptyl-physostigminedecoy40,331,"-8,7",0,1,320,11,"0,4238","0,688",,"0,033","1,6221","0,4238",,
Heptyl-physostigminedecoy25,332,"-8,7",0,1,321,11,"0,4251","0,688",,"0,033","1,6172","0,4251",,
2iodo-2tetrahydroacridindecoy35,333,"-8,7",0,1,322,11,"0,4264","0,688",,"0,033","1,6124","0,4264",,
2iodo-3tetrahydroacridindecoy43,334,"-8,7",0,1,323,11,"0,4277","0,688",,"0,033","1,6076","0,4277",,
3iodo-2tetrahydroacridindecoy9,335,"-8,7",0,1,324,11,"0,4289","0,688",,"0,033","1,6028","0,4289",,
3iodo-2tetrahydroacridindecoy40,336,"-8,7",0,1,325,11,"0,4302","0,688",,"0,033","1,5980","0,4302",,
Heptyl-physostigminedecoy48,337,"-8,7",0,1,326,11,"0,4315","0,688",,"0,033","1,5933","0,4315",,
2iodo-2tetrahydroacridindecoy3,338,"-8,7",0,1,327,11,"0,4328","0,688",,"0,033","1,5885","0,4328",,
4iodo-3tetrahydroacridindecoy10,339,"-8,7",0,1,328,11,"0,4341","0,688",,"0,032","1,5839","0,4341",,
2iodo-4tetrahydroacridindecoy49,340,"-8,7",0,1,329,11,"0,4353","0,688",,"0,032","1,5792","0,4353",,
Physostigminedecoy14,341,"-8,7",0,1,330,11,"0,4366","0,688",,"0,032","1,5746","0,4366",,
4iodo-2tetrahydroacridindecoy15,342,"-8,6",0,1,331,11,"0,4379","0,688",,"0,032","1,5700","0,4379",,
4iodo-4tetrahydroacridindecoy40,343,"-8,6",0,1,332,11,"0,4392","0,688",,"0,032","1,5654","0,4392",,
Tolserinedecoy27,344,"-8,6",0,1,333,11,"0,4405","0,688",,"0,032","1,5608","0,4405",,
2iodo-2tetrahydroacridindecoy18,345,"-8,6",0,1,334,11,"0,4417","0,688",,"0,032","1,5563","0,4417",,
Donepezildecoy2,346,"-8,6",0,1,335,11,"0,4430","0,688",,"0,032","1,5518","0,4430",,
Tolserinedecoy31,347,"-8,6",0,1,336,11,"0,4443","0,688",,"0,032","1,5473","0,4443",,
3iodo-4tetrahydroacridindecoy44,348,"-8,6",0,1,337,11,"0,4456","0,688",,"0,032","1,5429","0,4456",,
Heptyl-physostigminedecoy26,349,"-8,6",0,1,338,11,"0,4469","0,688",,"0,032","1,5385","0,4469",,
4iodo-2tetrahydroacridindecoy33,350,"-8,6",0,1,339,11,"0,4481","0,688",,"0,031","1,5341","0,4481",,
Tolserinedecoy10,351,"-8,6",0,1,340,11,"0,4494","0,688",,"0,031","1,5297","0,4494",,
2iodo-2tetrahydroacridin,352,"-8,6",1,0,340,12,"0,4507","0,750",,"0,034","1,6640","0,4507",,
4iodo-3tetrahydroacridindecoy44,353,"-8,6",0,1,341,12,"0,4520","0,750",,"0,034","1,6593","0,4520",,
Donepezildecoy12,354,"-8,6",0,1,342,12,"0,4533","0,750",,"0,034","1,6546","0,4533",,
Heptyl-physostigminedecoy49,355,"-8,6",0,1,343,12,"0,4545","0,750",,"0,034","1,6500","0,4545",,
3iodo-2tetrahydroacridindecoy28,356,"-8,6",0,1,344,12,"0,4558","0,750",,"0,034","1,6453","0,4558",,
3iodo-4tetrahydroacridindecoy31,357,"-8,6",0,1,345,12,"0,4571","0,750",,"0,034","1,6407","0,4571",,
3iodo-2tetrahydroacridindecoy24,358,"-8,6",0,1,346,12,"0,4584","0,750",,"0,034","1,6361","0,4584",,
Donepezildecoy35,359,"-8,6",0,1,347,12,"0,4597","0,750",,"0,033","1,6316","0,4597",,
2iodo-2tetrahydroacridindecoy40,360,"-8,6",0,1,348,12,"0,4609","0,750",,"0,033","1,6270","0,4609",,
Heptyl-physostigminedecoy4,361,"-8,6",0,1,349,12,"0,4622","0,750",,"0,033","1,6225","0,4622",,
Tolserinedecoy21,362,"-8,6",0,1,350,12,"0,4635","0,750",,"0,033","1,6181","0,4635",,
3iodo-2tetrahydroacridindecoy34,363,"-8,6",0,1,351,12,"0,4648","0,750",,"0,033","1,6136","0,4648",,
2iodo-4tetrahydroacridindecoy31,364,"-8,6",0,1,352,12,"0,4661","0,750",,"0,033","1,6092","0,4661",,
Tacrinedecoy39,365,"-8,5",0,1,353,12,"0,4673","0,750",,"0,033","1,6048","0,4673",,
4iodo-4tetrahydroacridindecoy28,366,"-8,5",0,1,354,12,"0,4686","0,750",,"0,033","1,6004","0,4686",,
2iodo-3tetrahydroacridindecoy18,367,"-8,5",0,1,355,12,"0,4699","0,750",,"0,033","1,5960","0,4699",,
2iodo-3tetrahydroacridindecoy2,368,"-8,5",0,1,356,12,"0,4712","0,750",,"0,033","1,5917","0,4712",,
2iodo-3tetrahydroacridindecoy15,369,"-8,5",0,1,357,12,"0,4725","0,750",,"0,033","1,5874","0,4725",,
4iodo-3tetrahydroacridindecoy48,370,"-8,5",0,1,358,12,"0,4738","0,750",,"0,032","1,5831","0,4738",,
3iodo-2tetrahydroacridindecoy43,371,"-8,5",0,1,359,12,"0,4750","0,750",,"0,032","1,5788","0,4750",,
4iodo-3tetrahydroacridindecoy20,372,"-8,5",0,1,360,12,"0,4763","0,750",,"0,032","1,5746","0,4763",,
3iodo-4tetrahydroacridindecoy43,373,"-8,5",0,1,361,12,"0,4776","0,750",,"0,032","1,5703","0,4776",,
Donepezildecoy5,374,"-8,5",0,1,362,12,"0,4789","0,750",,"0,032","1,5661","0,4789",,
2iodo-3tetrahydroacridindecoy1,375,"-8,5",0,1,363,12,"0,4802","0,750",,"0,032","1,5620","0,4802",,
Donepezildecoy13,376,"-8,5",0,1,364,12,"0,4814","0,750",,"0,032","1,5578","0,4814",,
4iodo-3tetrahydroacridindecoy2,377,"-8,5",0,1,365,12,"0,4827","0,750",,"0,032","1,5537","0,4827",,
Donepezildecoy23,378,"-8,5",0,1,366,12,"0,4840","0,750",,"0,032","1,5496","0,4840",,
2iodo-4tetrahydroacridindecoy38,379,"-8,5",0,1,367,12,"0,4853","0,750",,"0,032","1,5455","0,4853",,
2iodo-2tetrahydroacridindecoy17,380,"-8,5",0,1,368,12,"0,4866","0,750",,"0,032","1,5414","0,4866",,
Tolserinedecoy8,381,"-8,5",0,1,369,12,"0,4878","0,750",,"0,031","1,5374","0,4878",,
3iodo-4tetrahydroacridindecoy32,382,"-8,5",0,1,370,12,"0,4891","0,750",,"0,031","1,5333","0,4891",,
2iodo-3tetrahydroacridindecoy13,383,"-8,4",0,1,371,12,"0,4904","0,750",,"0,031","1,5293","0,4904",,
Donepezildecoy33,384,"-8,4",0,1,372,12,"0,4917","0,750",,"0,031","1,5254","0,4917",,
2iodo-4tetrahydroacridindecoy20,385,"-8,4",0,1,373,12,"0,4930","0,750",,"0,031","1,5214","0,4930",,
4iodo-4tetrahydroacridindecoy21,386,"-8,4",0,1,374,12,"0,4942","0,750",,"0,031","1,5175","0,4942",,
Heptyl-physostigminedecoy12,387,"-8,4",0,1,375,12,"0,4955","0,750",,"0,031","1,5135","0,4955",,
Donepezildecoy8,388,"-8,4",0,1,376,12,"0,4968","0,750",,"0,031","1,5096","0,4968",,
Tolserinedecoy35,389,"-8,4",0,1,377,12,"0,4981","0,750",,"0,031","1,5058","0,4981",,
2iodo-3tetrahydroacridindecoy35,390,"-8,4",0,1,378,12,"0,4994","0,750",,"0,031","1,5019","0,4994",,
Tolserinedecoy18,391,"-8,4",0,1,379,12,"0,5006","0,750",,"0,031","1,4980","0,5006",,
Donepezildecoy37,392,"-8,4",0,1,380,12,"0,5019","0,750",,"0,031","1,4942","0,5019",,
2iodo-2tetrahydroacridindecoy11,393,"-8,4",0,1,381,12,"0,5032","0,750",,"0,031","1,4904","0,5032",,
2iodo-4tetrahydroacridindecoy3,394,"-8,4",0,1,382,12,"0,5045","0,750",,"0,030","1,4866","0,5045",,
4iodo-4tetrahydroacridindecoy35,395,"-8,4",0,1,383,12,"0,5058","0,750",,"0,030","1,4829","0,5058",,
Donepezildecoy9,396,"-8,4",0,1,384,12,"0,5070","0,750",,"0,030","1,4791","0,5070",,
3iodo-2tetrahydroacridindecoy38,397,"-8,4",0,1,385,12,"0,5083","0,750",,"0,030","1,4754","0,5083",,
4iodo-3tetrahydroacridindecoy6,398,"-8,4",0,1,386,12,"0,5096","0,750",,"0,030","1,4717","0,5096",,
4iodo-2tetrahydroacridindecoy36,399,"-8,4",0,1,387,12,"0,5109","0,750",,"0,030","1,4680","0,5109",,
Physostigminedecoy22,400,"-8,4",0,1,388,12,"0,5122","0,750",,"0,030","1,4643","0,5122",,
2iodo-4tetrahydroacridindecoy5,401,"-8,4",0,1,389,12,"0,5134","0,750",,"0,030","1,4607","0,5134",,
4iodo-4tetrahydroacridindecoy36,402,"-8,3",0,1,390,12,"0,5147","0,750",,"0,030","1,4571","0,5147",,
Tolserinedecoy19,403,"-8,3",0,1,391,12,"0,5160","0,750",,"0,030","1,4534","0,5160",,
3iodo-2tetrahydroacridindecoy33,404,"-8,3",0,1,392,12,"0,5173","0,750",,"0,030","1,4498","0,5173",,
Tolserinedecoy6,405,"-8,3",0,1,393,12,"0,5186","0,750",,"0,030","1,4463","0,5186",,
3iodo-2tetrahydroacridindecoy8,406,"-8,3",0,1,394,12,"0,5198","0,750",,"0,030","1,4427","0,5198",,
Heptyl-physostigminedecoy34,407,"-8,3",0,1,395,12,"0,5211","0,750",,"0,029","1,4392","0,5211",,
Donepezildecoy22,408,"-8,3",0,1,396,12,"0,5224","0,750",,"0,029","1,4356","0,5224",,
Bis-tacrinedecoy45,409,"-8,3",0,1,397,12,"0,5237","0,750",,"0,029","1,4321","0,5237",,
Physostigminedecoy31,410,"-8,3",0,1,398,12,"0,5250","0,750",,"0,029","1,4286","0,5250",,
Donepezildecoy26,411,"-8,3",0,1,399,12,"0,5262","0,750",,"0,029","1,4252","0,5262",,
4iodo-4tetrahydroacridindecoy44,412,"-8,3",0,1,400,12,"0,5275","0,750",,"0,029","1,4217","0,5275",,
4iodo-4tetrahydroacridindecoy49,413,"-8,3",0,1,401,12,"0,5288","0,750",,"0,029","1,4183","0,5288",,
3iodo-2tetrahydroacridindecoy14,414,"-8,3",0,1,402,12,"0,5301","0,750",,"0,029","1,4148","0,5301",,
Heptyl-physostigminedecoy1,415,"-8,3",0,1,403,12,"0,5314","0,750",,"0,029","1,4114","0,5314",,
4iodo-4tetrahydroacridindecoy25,416,"-8,3",0,1,404,12,"0,5327","0,750",,"0,029","1,4080","0,5327",,
2iodo-2tetrahydroacridindecoy2,417,"-8,3",0,1,405,12,"0,5339","0,750",,"0,029","1,4046","0,5339",,
3iodo-2tetrahydroacridindecoy42,418,"-8,3",0,1,406,12,"0,5352","0,750",,"0,029","1,4013","0,5352",,
Tacrinedecoy46,419,"-8,3",0,1,407,12,"0,5365","0,750",,"0,029","1,3979","0,5365",,
Physostigminedecoy34,420,"-8,3",0,1,408,12,"0,5378","0,750",,"0,029","1,3946","0,5378",,
Tolserinedecoy28,421,"-8,2",0,1,409,12,"0,5391","0,750",,"0,029","1,3913","0,5391",,
3iodo-4tetrahydroacridindecoy17,422,"-8,2",0,1,410,12,"0,5403","0,750",,"0,028","1,3880","0,5403",,
Bis-tacrinedecoy4,423,"-8,2",0,1,411,12,"0,5416","0,750",,"0,028","1,3847","0,5416",,
2iodo-2tetrahydroacridindecoy24,424,"-8,2",0,1,412,12,"0,5429","0,750",,"0,028","1,3815","0,5429",,
2iodo-3tetrahydroacridindecoy37,425,"-8,2",0,1,413,12,"0,5442","0,750",,"0,028","1,3782","0,5442",,
4iodo-4tetrahydroacridindecoy41,426,"-8,2",0,1,414,12,"0,5455","0,750",,"0,028","1,3750","0,5455",,
2iodo-4tetrahydroacridindecoy7,427,"-8,2",0,1,415,12,"0,5467","0,750",,"0,028","1,3718","0,5467",,
2iodo-2tetrahydroacridindecoy30,428,"-8,2",0,1,416,12,"0,5480","0,750",,"0,028","1,3685","0,5480",,
Tolserinedecoy37,429,"-8,2",0,1,417,12,"0,5493","0,750",,"0,028","1,3654","0,5493",,
Bis-tacrinedecoy8,430,"-8,2",0,1,418,12,"0,5506","0,750",,"0,028","1,3622","0,5506",,
Tacrinedecoy8,431,"-8,2",0,1,419,12,"0,5519","0,750",,"0,028","1,3590","0,5519",,
2iodo-4tetrahydroacridindecoy4,432,"-8,2",0,1,420,12,"0,5531","0,750",,"0,028","1,3559","0,5531",,
Physostigminedecoy6,433,"-8,2",0,1,421,12,"0,5544","0,750",,"0,028","1,3527","0,5544",,
4iodo-3tetrahydroacridindecoy4,434,"-8,2",0,1,422,12,"0,5557","0,750",,"0,028","1,3496","0,5557",,
Tolserinedecoy16,435,"-8,2",0,1,423,12,"0,5570","0,750",,"0,028","1,3465","0,5570",,
4iodo-3tetrahydroacridindecoy5,436,"-8,2",0,1,424,12,"0,5583","0,750",,"0,028","1,3434","0,5583",,
Tacrinedecoy12,437,"-8,2",0,1,425,12,"0,5595","0,750",,"0,027","1,3404","0,5595",,
3iodo-2tetrahydroacridindecoy3,438,"-8,2",0,1,426,12,"0,5608","0,750",,"0,027","1,3373","0,5608",,
Tolserinedecoy33,439,"-8,1",0,1,427,12,"0,5621","0,750",,"0,027","1,3343","0,5621",,
4iodo-4tetrahydroacridindecoy24,440,"-8,1",0,1,428,12,"0,5634","0,750",,"0,027","1,3312","0,5634",,
Bis-tacrinedecoy41,441,"-8,1",0,1,429,12,"0,5647","0,750",,"0,027","1,3282","0,5647",,
2iodo-2tetrahydroacridindecoy7,442,"-8,1",0,1,430,12,"0,5659","0,750",,"0,027","1,3252","0,5659",,
Donepezildecoy39,443,"-8,1",0,1,431,12,"0,5672","0,750",,"0,027","1,3222","0,5672",,
2iodo-4tetrahydroacridindecoy35,444,"-8,1",0,1,432,12,"0,5685","0,750",,"0,027","1,3192","0,5685",,
Tolserinedecoy48,445,"-8,1",0,1,433,12,"0,5698","0,750",,"0,027","1,3163","0,5698",,
Bis-tacrinedecoy36,446,"-8,1",0,1,434,12,"0,5711","0,750",,"0,027","1,3133","0,5711",,
2iodo-2tetrahydroacridindecoy5,447,"-8,1",0,1,435,12,"0,5723","0,750",,"0,027","1,3104","0,5723",,
