,21070,12593,12666,12974,15338,15339,15849,17294,17296,17456,17474,17498,20403,20497,20499,20500,20509,20525,20550,21148,21266,3206,5651,6315,ZINC100199761,ZINC100232131,ZINC142456176,(E)-Nerolidol,ZINC1676040,ZINC175245225,ZINC1846611,ZINC1849759,ZINC2018831,ZINC2600024,ZINC33841709,ZINC3861087,ZINC4098262,ZINC59206468,ZINC59586886,ZINC59778978,ZINC6071066,ZINC62237753,ZINC64634151,ZINC8220462,ZINC8234296,ZINC968471
ZINC2600024,0.07582938388625593,0.0384,0.03727714748784441,0.036328871892925434,0.03125,0.02890932982917214,0.06666666666666667,0.018949181739879414,0.018229166666666668,0.018998272884283247,0.019289340101522844,0.015182186234817813,0.07171314741035857,0.051351351351351354,0.05571847507331378,0.046875,0.05413105413105413,0.06390977443609022,0.07391304347826087,0.08247422680412371,0.07216494845360824,0.07792207792207792,0.045346062052505964,0.0547945205479452,0.09615384615384616,0.060810810810810814,0.10625,0.06329113924050633,0.0759493670886076,0.05363984674329502,0.0935672514619883,0.07725321888412018,0.06910569105691057,1.0,0.0546218487394958,0.13043478260869565,0.0759493670886076,0.0825242718446602,0.08571428571428572,0.08095238095238096,0.038461538461538464,0.08994708994708994,0.06130268199233716,0.06159420289855073,0.07692307692307693,0.045871559633027525
ZINC33841709,0.17543859649122806,0.2580152671755725,0.26160990712074306,0.3155963302752294,0.24619640387275243,0.26887417218543047,0.25245098039215685,0.12417218543046357,0.12333333333333334,0.13199665831244778,0.1347449470644851,0.09683426443202979,0.17771883289124668,0.3116279069767442,0.31773399014778325,0.33874709976798145,0.21651785714285715,0.15949367088607594,0.14986376021798364,0.18461538461538463,0.1037463976945245,0.6009389671361502,0.25614754098360654,0.24484536082474226,0.08125,0.18689320388349515,0.1503267973856209,0.4595744680851064,0.2112676056338028,0.3196480938416422,0.28368794326241137,0.38762214983713356,0.35185185185185186,0.0546218487394958,1.0,0.27615062761506276,0.20786516853932585,0.14697406340057637,0.28444444444444444,0.1452991452991453,0.14285714285714285,0.15454545454545454,0.23497267759562843,0.2413793103448276,0.24496644295302014,0.1384180790960452
ZINC3861087,0.14227642276422764,0.14123376623376624,0.14332784184514002,0.16862745098039217,0.13372093023255813,0.12348993288590604,0.3,0.059075342465753425,0.05775862068965517,0.06379310344827586,0.0506454816285998,0.04240631163708087,0.12937062937062938,0.2443820224719101,0.26605504587155965,0.2391304347826087,0.19436619718309858,0.11589403973509933,0.13157894736842105,0.15283842794759825,0.14410480349344978,0.30177514792899407,0.19708029197080293,0.25259515570934254,0.16580310880829016,0.2602739726027397,0.32,0.3619631901840491,0.25101214574898784,0.09666666666666666,0.4260355029585799,0.36771300448430494,0.3722943722943723,0.13043478260869565,0.27615062761506276,1.0,0.24096385542168675,0.25339366515837103,0.3333333333333333,0.24888888888888888,0.11428571428571428,0.27450980392156865,0.28793774319066145,0.27106227106227104,0.3020833333333333,0.13253012048192772
ZINC4098262,0.4981549815498155,0.2837209302325581,0.28773584905660377,0.2671353251318102,0.22628726287262874,0.21158690176322417,0.4507042253521127,0.11639344262295082,0.11551155115511551,0.10308441558441558,0.1118421052631579,0.09242144177449169,0.391304347826087,0.42,0.505586592178771,0.3115124153498871,0.464,0.4171779141104294,0.4589041095890411,0.531496062992126,0.1834862385321101,0.19377162629757785,0.47961630695443647,0.2649350649350649,0.2773722627737226,0.41260744985673353,0.47717842323651455,0.21328671328671328,0.8083333333333333,0.17010309278350516,0.33090909090909093,0.48788927335640137,0.4166666666666667,0.0759493670886076,0.20786516853932585,0.24096385542168675,1.0,0.5952380952380952,0.10566037735849057,0.5037037037037037,0.09174311926605505,0.5650406504065041,0.3652694610778443,0.3524355300859599,0.25,0.07957559681697612
ZINC59206468,0.2852233676975945,0.2042360060514372,0.20520673813169985,0.19204152249134948,0.16555407209612816,0.15384615384615385,0.40816326530612246,0.09645507007419621,0.0945273631840796,0.08326530612244898,0.08893093661305582,0.08388312912346843,0.24550898203592814,0.3333333333333333,0.39285714285714285,0.23370786516853934,0.3055555555555556,0.27976190476190477,0.304635761589404,0.2841726618705036,0.24561403508771928,0.15073529411764705,0.3146067415730337,0.27450980392156865,0.39473684210526316,0.5164473684210527,0.6039603960396039,0.15808823529411764,0.6209677419354839,0.09326424870466321,0.36885245901639346,0.2838709677419355,0.2772585669781931,0.0825242718446602,0.14697406340057637,0.25339366515837103,0.5952380952380952,1.0,0.11063829787234042,0.8423645320197044,0.0962962962962963,0.641860465116279,0.39933993399339934,0.375,0.2798507462686567,0.0838150289017341
ZINC59586886,0.0392156862745098,0.08702531645569621,0.0935483870967742,0.12403100775193798,0.09770114942528736,0.0903054448871182,0.15789473684210525,0.050774526678141134,0.051215277777777776,0.052722558340535866,0.03992015968063872,0.04308617234468938,0.037162162162162164,0.1478494623655914,0.14367816091954022,0.17333333333333334,0.09090909090909091,0.035483870967741936,0.03636363636363636,0.03765690376569038,0.04680851063829787,0.2289156626506024,0.0967741935483871,0.21830985915492956,0.045,0.16943521594684385,0.1497326203208556,0.4714285714285714,0.10566037735849057,0.057432432432432436,0.3803680981595092,0.20920502092050208,0.19444444444444445,0.08571428571428572,0.28444444444444444,0.3333333333333333,0.10566037735849057,0.11063829787234042,1.0,0.1134453781512605,0.13559322033898305,0.1509433962264151,0.2701612903225806,0.2585551330798479,0.3146067415730337,0.17180616740088106
ZINC59778978,0.3170731707317073,0.2084592145015106,0.21319018404907975,0.19482758620689655,0.1677762982689747,0.15451174289245984,0.3954154727793696,0.10156895127993394,0.0987551867219917,0.09009009009009009,0.0906515580736544,0.08662900188323917,0.2804878048780488,0.3170731707317073,0.3482849604221636,0.2288888888888889,0.29925187032418954,0.3072289156626506,0.33557046979865773,0.2756183745583039,0.2508710801393728,0.14855072463768115,0.30022075055187636,0.2785515320334262,0.4375,0.49038461538461536,0.6565656565656566,0.16,0.5378787878787878,0.08951406649616368,0.3684210526315789,0.2802547770700637,0.27384615384615385,0.08095238095238096,0.1452991452991453,0.24888888888888888,0.5037037037037037,0.8423645320197044,0.1134453781512605,1.0,0.10073710073710074,0.5589519650655022,0.36741214057507987,0.37037037037037035,0.2757352941176471,0.08595988538681948
ZINC6071066,0.061611374407582936,0.16310160427807488,0.15725806451612903,0.13880597014925372,0.12470308788598575,0.12556053811659193,0.16041666666666668,0.16514522821576763,0.16263552960800667,0.19437340153452684,0.17562380038387715,0.14929577464788732,0.07456140350877193,0.13805970149253732,0.1392156862745098,0.13272727272727272,0.11090225563909774,0.06779661016949153,0.0684931506849315,0.05896805896805897,0.09438775510204081,0.14497041420118342,0.11884550084889643,0.20501138952164008,0.05945945945945946,0.12869198312236288,0.09041095890410959,0.1308139534883721,0.0967741935483871,0.08296943231441048,0.13019390581717452,0.12114014251781473,0.12296983758700696,0.038461538461538464,0.14285714285714285,0.11428571428571428,0.09174311926605505,0.0962962962962963,0.13559322033898305,0.10073710073710074,1.0,0.09768637532133675,0.12669683257918551,0.1346578366445916,0.13008130081300814,0.7335907335907336
ZINC62237753,0.26595744680851063,0.19295558958652373,0.20124804992199688,0.20430107526881722,0.17582417582417584,0.16305732484076432,0.4338461538461538,0.08872305140961857,0.0885547201336675,0.08264462809917356,0.07692307692307693,0.07088846880907372,0.2054380664652568,0.35509138381201044,0.396011396011396,0.2372093023255814,0.3157894736842105,0.22551928783382788,0.24422442244224424,0.2781954887218045,0.20714285714285716,0.15625,0.3057471264367816,0.30357142857142855,0.3201754385964912,0.45098039215686275,0.6073298429319371,0.192,0.5778688524590164,0.10054347826086957,0.4608294930875576,0.2828282828282828,0.267741935483871,0.08994708994708994,0.15454545454545454,0.27450980392156865,0.5650406504065041,0.641860465116279,0.1509433962264151,0.5589519650655022,0.09768637532133675,1.0,0.4230769230769231,0.40066225165562913,0.3306122448979592,0.08814589665653495
ZINC64634151,0.16304347826086957,0.257396449704142,0.2627627627627628,0.29442508710801396,0.24596774193548387,0.23153942428035043,0.432,0.12064777327935222,0.1198044009779951,0.11550888529886914,0.11059907834101383,0.097538742023701,0.13801452784503632,0.3563218390804598,0.34532374100719426,0.31947483588621445,0.27455357142857145,0.14691943127962084,0.15167095115681234,0.17094017094017094,0.16857142857142857,0.19934640522875818,0.2754491017964072,0.4257703081232493,0.16981132075471697,0.44662921348314605,0.4318181818181818,0.26804123711340205,0.36936936936936937,0.09930715935334873,0.5335968379446641,0.3492537313432836,0.3371757925072046,0.06130268199233716,0.23497267759562843,0.28793774319066145,0.3652694610778443,0.39933993399339934,0.2701612903225806,0.36741214057507987,0.12669683257918551,0.4230769230769231,1.0,0.6577181208053692,0.6473029045643154,0.13192612137203166
ZINC8220462,0.15926892950391644,0.2532561505065123,0.2640117994100295,0.28862478777589134,0.26238286479250333,0.24378109452736318,0.4326424870466321,0.13913751017087062,0.13654946852003272,0.12028869286287089,0.11813186813186813,0.10407239819004525,0.14893617021276595,0.36179775280898874,0.32339449541284404,0.3634361233480176,0.2678185745140389,0.15207373271889402,0.1513647642679901,0.16348773841961853,0.16120218579234974,0.19314641744548286,0.2996031746031746,0.4383561643835616,0.16516516516516516,0.45879120879120877,0.43272727272727274,0.2706270627062706,0.37209302325581395,0.1031390134529148,0.5303030303030303,0.3684210526315789,0.36363636363636365,0.06159420289855073,0.2413793103448276,0.27106227106227104,0.3524355300859599,0.375,0.2585551330798479,0.37037037037037035,0.1346578366445916,0.40066225165562913,0.6577181208053692,1.0,0.49097472924187724,0.13810741687979539
ZINC8234296,0.14144736842105263,0.1776416539050536,0.18195956454121306,0.21023765996343693,0.17012448132780084,0.16066838046272494,0.3179190751445087,0.08583333333333333,0.0865546218487395,0.07973421926910298,0.07973102785782901,0.0634469696969697,0.12753623188405797,0.27889447236180903,0.25326370757180156,0.22535211267605634,0.26288659793814434,0.12256267409470752,0.12576687116564417,0.14982578397212543,0.14285714285714285,0.26548672566371684,0.2290748898678414,0.3169230769230769,0.14566929133858267,0.3353846153846154,0.3438914027149321,0.2972972972972973,0.2668918918918919,0.09418282548476455,0.4688995215311005,0.3490909090909091,0.3298611111111111,0.07692307692307693,0.24496644295302014,0.3020833333333333,0.25,0.2798507462686567,0.3146067415730337,0.2757352941176471,0.13008130081300814,0.3306122448979592,0.6473029045643154,0.49097472924187724,1.0,0.14473684210526316
ZINC968471,0.04120879120879121,0.10941828254847645,0.10460251046025104,0.1104,0.09476309226932668,0.09228971962616822,0.12442396313364056,0.13617021276595745,0.13247863247863248,0.15926892950391644,0.1434223541048467,0.13346418056918546,0.0525,0.1154639175257732,0.11546840958605664,0.1191919191919192,0.08977035490605428,0.04567307692307692,0.04450261780104712,0.040229885057471264,0.061946902654867256,0.15217391304347827,0.09259259259259259,0.14427860696517414,0.045307443365695796,0.1201923076923077,0.09302325581395349,0.14695340501792115,0.08244680851063829,0.05432098765432099,0.14527027027027026,0.12256267409470752,0.12162162162162163,0.045871559633027525,0.1384180790960452,0.13253012048192772,0.07957559681697612,0.0838150289017341,0.17180616740088106,0.08595988538681948,0.7335907335907336,0.08814589665653495,0.13192612137203166,0.13810741687979539,0.14473684210526316,1.0
Alpha-Thujene,0.2,0.24889543446244478,0.25411061285500747,0.2370617696160267,0.22354497354497355,0.21085080147965474,0.49859943977591037,0.12357723577235773,0.12183156173344235,0.1156957928802589,0.11595547309833024,0.09972552607502287,0.23482849604221637,0.4033412887828162,0.3502415458937198,0.3036876355748373,0.32325581395348835,0.2519480519480519,0.2706552706552707,0.20648967551622419,0.20771513353115728,0.20065789473684212,0.3215767634854772,0.33421052631578946,0.32616487455197135,0.8586956521739131,0.3925925925925926,0.22742474916387959,0.38837920489296635,0.1179245283018868,0.40875912408759124,0.3803680981595092,0.3588235294117647,0.06177606177606178,0.2,0.2901960784313726,0.39263803680981596,0.45517241379310347,0.1946564885496183,0.42474916387959866,0.12984054669703873,0.43109540636042404,0.43373493975903615,0.4599406528189911,0.35738831615120276,0.12962962962962962
Alpha-Pinene,0.18397626112759644,0.24393939393939393,0.24923076923076923,0.24607329842931938,0.20214190093708165,0.18929016189290163,0.5209580838323353,0.11156685808039377,0.1115702479338843,0.0991869918699187,0.1021555763823805,0.09099350046425256,0.18230563002680966,0.47244094488188976,0.38903394255874674,0.3195402298850575,0.30917874396135264,0.18489583333333334,0.20057306590257878,0.19375,0.16923076923076924,0.2246376811594203,0.32608695652173914,0.34831460674157305,0.23826714801444043,0.6308724832214765,0.41295546558704455,0.2454212454212454,0.4139072847682119,0.11194029850746269,0.4773662551440329,0.41,0.3987138263665595,0.05982905982905983,0.21902017291066284,0.3130434782608696,0.4139072847682119,0.6056910569105691,0.211864406779661,0.55859375,0.12470023980815348,0.4823529411764706,0.49169435215946844,0.5,0.4153846153846154,0.12044817927170869
Sabinene,0.2715654952076677,0.19533527696793002,0.2032640949554896,0.19230769230769232,0.17871222076215507,0.16911764705882354,0.37398373983739835,0.10620915032679738,0.10254306808859721,0.09659090909090909,0.09915809167446211,0.08905380333951762,0.2903225806451613,0.308411214953271,0.3477157360406091,0.22698072805139186,0.2759433962264151,0.3431952662721893,0.3795379537953795,0.24104234527687296,0.2935153583617747,0.13087248322147652,0.2957446808510638,0.25392670157068065,0.5,0.5953947368421053,0.5535714285714286,0.14915254237288136,0.5,0.09313725490196079,0.3210332103321033,0.2634730538922156,0.2579710144927536,0.07860262008733625,0.13136729222520108,0.22857142857142856,0.49473684210526314,0.6694915254237288,0.10465116279069768,0.6652719665271967,0.09345794392523364,0.5263157894736842,0.34534534534534533,0.34492753623188405,0.23986486486486486,0.09016393442622951
Beta-Pinene,0.24041811846689895,0.18960244648318042,0.19040247678018576,0.1813380281690141,0.15384615384615385,0.14285714285714285,0.3757396449704142,0.08970099667774087,0.08862876254180602,0.07736625514403292,0.08213944603629417,0.07400379506641366,0.21341463414634146,0.33505154639175255,0.39714285714285713,0.22916666666666666,0.2697201017811705,0.23723723723723725,0.25752508361204013,0.24632352941176472,0.22545454545454546,0.1568627450980392,0.28863636363636364,0.2852941176470588,0.3392857142857143,0.4766666666666667,0.5612244897959183,0.16015625,0.5802469135802469,0.0889487870619946,0.3920704845814978,0.2925170068027211,0.28524590163934427,0.08465608465608465,0.14457831325301204,0.27586206896551724,0.5673469387755102,0.9027027027027027,0.11467889908256881,0.7536945812807881,0.0979381443298969,0.6341463414634146,0.3904109589041096,0.36129032258064514,0.2948207171314741,0.08841463414634146
Beta-Myrcene,0.036885245901639344,0.07313195548489666,0.07941653160453808,0.10721247563352826,0.08201438848920864,0.07579787234042554,0.13479623824451412,0.04314063848144953,0.04442508710801394,0.04415584415584416,0.035175879396984924,0.03625377643504532,0.03508771929824561,0.12466124661246612,0.11884057971014493,0.14133333333333334,0.08196721311475409,0.033444816053511704,0.03409090909090909,0.03508771929824561,0.04,0.23076923076923078,0.0892018779342723,0.18439716312056736,0.047872340425531915,0.1447811447811448,0.16,0.38571428571428573,0.1062992125984252,0.04878048780487805,0.33962264150943394,0.17372881355932204,0.1606425702811245,0.0967741935483871,0.2311111111111111,0.2786885245901639,0.1062992125984252,0.11659192825112108,0.8421052631578947,0.11946902654867257,0.13732394366197184,0.16,0.2217741935483871,0.21292775665399238,0.2832369942196532,0.1813953488372093
Limonene,0.1206896551724138,0.1763779527559055,0.1864951768488746,0.2475633528265107,0.1907514450867052,0.17623497997329773,0.35202492211838005,0.0810126582278481,0.08170212765957446,0.07848101265822785,0.07198443579766536,0.05459770114942529,0.10876132930513595,0.3233695652173913,0.30113636363636365,0.2853470437017995,0.20308483290488433,0.10434782608695652,0.10932475884244373,0.12408759124087591,0.12915129151291513,0.2753623188405797,0.22935779816513763,0.4397163120567376,0.1350210970464135,0.3825503355704698,0.4397905759162304,0.4148936170212766,0.29304029304029305,0.10029498525073746,0.912751677852349,0.40725806451612906,0.3831417624521073,0.0875,0.29739776951672864,0.4161490683229814,0.29304029304029305,0.32644628099173556,0.41333333333333333,0.32653061224489793,0.1318051575931232,0.45454545454545453,0.48221343873517786,0.4810606060606061,0.47738693467336685,0.14788732394366197
(E)-beta-ocimene,0.017391304347826087,0.036334913112164295,0.04019292604501608,0.043726235741444866,0.03531073446327684,0.035386631716906945,0.06521739130434782,0.026747195858498704,0.02608695652173913,0.026816608996539794,0.028484231943031537,0.021233569261880688,0.022222222222222223,0.056,0.06069364161849711,0.056847545219638244,0.03856749311294766,0.017543859649122806,0.020080321285140562,0.018779342723004695,0.023809523809523808,0.13071895424836602,0.047058823529411764,0.07142857142857142,0.028901734104046242,0.07,0.06976744186046512,0.13636363636363635,0.056451612903225805,0.021739130434782608,0.11494252873563218,0.09322033898305085,0.08433734939759036,0.05063291139240506,0.08860759493670886,0.15126050420168066,0.056451612903225805,0.05504587155963303,0.2604166666666667,0.05405405405405406,0.07420494699646643,0.05970149253731343,0.14056224899598393,0.11940298507462686,0.20833333333333334,0.09813084112149532
(E)-Caryophyllene,0.22118380062305296,0.24085365853658536,0.24420401854714066,0.2557726465364121,0.21224489795918366,0.19546027742749053,0.45217391304347826,0.11312964492155243,0.11221945137157108,0.10336341263330599,0.10179076343072573,0.09363295880149813,0.22253521126760564,0.3781094527363184,0.3962765957446808,0.3247663551401869,0.29854368932038833,0.22404371584699453,0.23353293413173654,0.22549019607843138,0.20711974110032363,0.22592592592592592,0.3137254901960784,0.3994082840236686,0.2923076923076923,0.5254777070063694,0.5405405405405406,0.3110236220472441,0.4788732394366197,0.10275689223057644,0.5575221238938053,0.37748344370860926,0.36741214057507987,0.07589285714285714,0.2606060606060606,0.334841628959276,0.4482758620689655,0.7092511013215859,0.273972602739726,0.7117903930131004,0.13793103448275862,0.5267489711934157,0.5085324232081911,0.5266666666666666,0.4046692607003891,0.13256484149855907
alpha-Humulene,0.08680555555555555,0.1273006134969325,0.13260530421216848,0.18267419962335216,0.14527503526093088,0.13743455497382198,0.25970149253731345,0.07179054054054054,0.07148936170212766,0.0737913486005089,0.06031128404669261,0.05421103581800581,0.07575757575757576,0.22739018087855298,0.20540540540540542,0.2512820512820513,0.18134715025906736,0.07580174927113703,0.08116883116883117,0.09225092250922509,0.06909090909090909,0.22330097087378642,0.16444444444444445,0.2792207792207792,0.08898305084745763,0.2698412698412698,0.17410714285714285,0.4111111111111111,0.1678082191780822,0.09393939393939393,0.421875,0.24814814814814815,0.2375886524822695,0.058823529411764705,0.27169811320754716,0.2781065088757396,0.1718213058419244,0.1839080459770115,0.48148148148148145,0.17228464419475656,0.1264705882352941,0.2532188841201717,0.38549618320610685,0.3781818181818182,0.46113989637305697,0.14181818181818182
Germacrene,0.13398692810457516,0.19224806201550387,0.20634920634920634,0.22592592592592592,0.18487394957983194,0.17120622568093385,0.35311572700296734,0.08946488294314381,0.08930075821398484,0.08243130724396336,0.07766059443911794,0.06445497630331753,0.12103746397694524,0.3255208333333333,0.3008130081300813,0.2608695652173913,0.25,0.11634349030470914,0.12232415902140673,0.13793103448275862,0.14685314685314685,0.27111111111111114,0.23725055432372505,0.34591194968553457,0.15019762845849802,0.36908517350157727,0.4009433962264151,0.37799043062200954,0.27986348122866894,0.09722222222222222,0.5906735751295337,0.3843283582089552,0.36298932384341637,0.07692307692307693,0.2881944444444444,0.39664804469273746,0.27986348122866894,0.3041825095057034,0.4444444444444444,0.30451127819548873,0.13008130081300814,0.3813559322033898,0.5447470817120622,0.4963768115942029,0.6458333333333334,0.14473684210526316
Bicyclogermacrene,0.19642857142857142,0.2153392330383481,0.22372372372372373,0.24479166666666666,0.22418478260869565,0.21265822784810126,0.4116022099447514,0.1122031122031122,0.11312964492155243,0.11065573770491803,0.10084033613445378,0.09377901578458682,0.2577903682719547,0.36893203883495146,0.3341645885286783,0.3264367816091954,0.3069544364508393,0.24795640326975477,0.25970149253731345,0.1956521739130435,0.2120253164556962,0.21352313167259787,0.2959830866807611,0.35294117647058826,0.3155893536121673,0.652027027027027,0.375,0.3041825095057034,0.3395638629283489,0.0975609756097561,0.4596774193548387,0.38762214983713356,0.37735849056603776,0.07725321888412018,0.2529411764705882,0.3318777292576419,0.33540372670807456,0.3916083916083916,0.29017857142857145,0.3720136518771331,0.1291866028708134,0.4059040590405904,0.45806451612903226,0.4716981132075472,0.484,0.13202247191011235
delta-Cadinene,0.15926892950391644,0.2532561505065123,0.2640117994100295,0.28862478777589134,0.26238286479250333,0.24378109452736318,0.4326424870466321,0.13913751017087062,0.13654946852003272,0.12028869286287089,0.11813186813186813,0.10407239819004525,0.14893617021276595,0.36179775280898874,0.32339449541284404,0.3634361233480176,0.2678185745140389,0.15207373271889402,0.1513647642679901,0.16348773841961853,0.16120218579234974,0.19314641744548286,0.2996031746031746,0.4383561643835616,0.16516516516516516,0.45879120879120877,0.43272727272727274,0.2706270627062706,0.37209302325581395,0.1031390134529148,0.5303030303030303,0.3684210526315789,0.36363636363636365,0.06159420289855073,0.2413793103448276,0.27106227106227104,0.3524355300859599,0.375,0.2585551330798479,0.37037037037037035,0.1346578366445916,0.40066225165562913,0.6577181208053692,1.0,0.49097472924187724,0.13810741687979539
Spathulenol,0.5030487804878049,0.3184438040345821,0.33431516936671574,0.3095623987034036,0.2750642673521851,0.2669082125603865,0.3712984054669704,0.1573482428115016,0.15396952686447474,0.13679245283018868,0.1493212669683258,0.13000890471950133,0.6411042944785276,0.43013100436681223,0.4834123222748815,0.3175542406311637,0.44874715261959,0.5867052023121387,0.5882352941176471,0.4691358024691358,0.234375,0.1581769436997319,0.43673469387755104,0.2317596566523605,0.34049079754601225,0.4250614250614251,0.4336569579288026,0.18579234972677597,0.5368731563421829,0.14861995753715498,0.2513812154696133,0.47714285714285715,0.4220430107526882,0.062111801242236024,0.2136150234741784,0.17857142857142858,0.6030769230769231,0.4298245614035088,0.08262108262108261,0.46726190476190477,0.10176125244618395,0.36023054755043227,0.28672985781990523,0.30303030303030304,0.2125984251968504,0.08096280087527352
Caryophylene_Oxide,0.3729281767955801,0.34553440702781846,0.3582089552238806,0.33772652388797364,0.28350515463917525,0.27327690447400244,0.37104072398190047,0.15869218500797447,0.15625,0.14083398898505115,0.1560798548094374,0.129547471162378,0.3611111111111111,0.4021276595744681,0.4416475972540046,0.3359840954274354,0.39737991266375544,0.3620689655172414,0.3569553805774278,0.3793103448275862,0.18610421836228289,0.2111111111111111,0.41317365269461076,0.23504273504273504,0.22841225626740946,0.3425287356321839,0.37538461538461537,0.18699186991869918,0.5306122448979592,0.2219730941704036,0.25205479452054796,0.41192411924119243,0.391644908616188,0.0581039755351682,0.26763990267639903,0.1834319526627219,0.5532544378698225,0.49848024316109424,0.08169014084507042,0.5015105740181269,0.09671179883945841,0.3638968481375358,0.29314420803782504,0.29723502304147464,0.21038961038961038,0.08026030368763558
3-methylhexane,0.10582010582010581,0.03273322422258593,0.03322259136212625,0.03968253968253968,0.029069767441860465,0.026845637583892617,0.06711409395973154,0.014808362369337979,0.014938488576449912,0.013961605584642234,0.015447991761071062,0.006128702757916241,0.08658008658008658,0.05698005698005698,0.062111801242236024,0.054945054945054944,0.060240963855421686,0.08163265306122448,0.09569377990430622,0.11627906976744186,0.11764705882352941,0.15625,0.05,0.07407407407407407,0.15037593984962405,0.07246376811594203,0.14388489208633093,0.10294117647058823,0.09216589861751152,0.06639004149377593,0.1342281879194631,0.09389671361502347,0.08888888888888889,0.20833333333333334,0.09389671361502347,0.21739130434782608,0.09216589861751152,0.10810810810810811,0.09090909090909091,0.10582010582010581,0.03333333333333333,0.11904761904761904,0.08368200836820083,0.0784313725490196,0.12658227848101267,0.039603960396039604
e-hex-2-enal,0.03755868544600939,0.05237315875613748,0.053156146179401995,0.05304518664047151,0.03896103896103896,0.037383177570093455,0.08552631578947369,0.01904761904761905,0.01832460732984293,0.026223776223776224,0.022540983606557378,0.014242115971515769,0.039525691699604744,0.08192090395480225,0.08923076923076922,0.07901907356948229,0.06432748538011696,0.02973977695167286,0.034334763948497854,0.04081632653061224,0.052083333333333336,0.17647058823529413,0.06666666666666667,0.11851851851851852,0.050955414012738856,0.07692307692307693,0.08917197452229299,0.14084507042253522,0.06866952789699571,0.05078125,0.12422360248447205,0.08888888888888889,0.08438818565400844,0.09375,0.11363636363636363,0.19230769230769232,0.0641025641025641,0.07425742574257425,0.22727272727272727,0.07804878048780488,0.10646387832699619,0.08108108108108109,0.0796812749003984,0.07894736842105263,0.11764705882352941,0.1044776119402985
alilpenthylesteroxalyc-acid,0.0891089108910891,0.13082706766917293,0.13435114503816795,0.1497326203208556,0.13096862210095497,0.1286624203821656,0.10858585858585859,0.08431703204047218,0.08411214953271028,0.08544839255499154,0.107,0.07797270955165692,0.08771929824561403,0.12585812356979406,0.12926829268292683,0.1172566371681416,0.08237986270022883,0.08426966292134831,0.08024691358024691,0.0944055944055944,0.09507042253521127,0.3316831683168317,0.12708333333333333,0.0873015873015873,0.05791505791505792,0.06377551020408163,0.06870229007633588,0.11983471074380166,0.11526479750778816,0.23934426229508196,0.08614232209737828,0.10625,0.10909090909090909,0.0783132530120482,0.2508833922261484,0.10952380952380952,0.10835913312693499,0.07236842105263158,0.07425742574257425,0.07142857142857142,0.08695652173913043,0.07665505226480836,0.07042253521126761,0.07317073170731707,0.08333333333333333,0.0781758957654723
3-7-7-trimethylbicyclo-[4-1-0]hepet-2-ene,0.1945288753799392,0.21279761904761904,0.22121212121212122,0.22916666666666666,0.203778677462888,0.19371069182389938,0.4425287356321839,0.1039279869067103,0.10387469084913438,0.10237510237510238,0.0975609756097561,0.08542246982358404,0.25722543352601157,0.3875,0.33164556962025316,0.30275229357798167,0.3105134474327628,0.24376731301939059,0.26299694189602446,0.19365079365079366,0.21428571428571427,0.22058823529411764,0.3045356371490281,0.3203342618384401,0.32677165354330706,0.7021276595744681,0.372,0.241635687732342,0.3322784810126582,0.09701492537313433,0.44672131147540983,0.41836734693877553,0.4065573770491803,0.07555555555555556,0.20520231213872833,0.34545454545454546,0.33650793650793653,0.39928057553956836,0.21739130434782608,0.37894736842105264,0.12652068126520682,0.3880597014925373,0.41533546325878595,0.434375,0.4251968503937008,0.12893982808022922
3-methylbutane-2-methylbutanoate,0.11742424242424243,0.1734860883797054,0.1568627450980392,0.1821705426356589,0.13916786226685796,0.1286472148541114,0.11911357340720222,0.06649616368286446,0.06798623063683305,0.07493540051679587,0.09948717948717949,0.05103042198233562,0.10855263157894737,0.15404040404040403,0.15989159891598917,0.1407766990291262,0.095,0.10377358490566038,0.11307420494699646,0.12550607287449392,0.12195121951219512,0.41818181818181815,0.1552511415525114,0.08357348703170028,0.07657657657657657,0.07303370786516854,0.06986899563318777,0.11848341232227488,0.10238907849829351,0.3611111111111111,0.0851063829787234,0.13120567375886524,0.12203389830508475,0.06666666666666667,0.2862903225806452,0.11235955056179775,0.11764705882352941,0.07380073800738007,0.07058823529411765,0.07272727272727272,0.08630952380952381,0.07874015748031496,0.07142857142857142,0.0712166172106825,0.08641975308641975,0.06474820143884892
7-7-dimethyl-2-metenilbicyclo[2-2-1]Heptane,0.2909090909090909,0.18445121951219512,0.19254658385093168,0.18374558303886926,0.15718157181571815,0.1459119496855346,0.39759036144578314,0.09068219633943428,0.0887029288702929,0.08188585607940446,0.08015267175572519,0.07102272727272728,0.21406727828746178,0.34285714285714286,0.40229885057471265,0.2296983758700696,0.29015544041450775,0.24545454545454545,0.2668918918918919,0.2518518518518518,0.22181818181818183,0.15294117647058825,0.2981651376146789,0.2785923753665689,0.35909090909090907,0.45874587458745875,0.7039106145251397,0.16535433070866143,0.602510460251046,0.0891891891891892,0.40625,0.2847457627118644,0.2736156351791531,0.09090909090909091,0.14156626506024098,0.27722772277227725,0.5761316872427984,0.746268656716418,0.12558139534883722,0.7317073170731707,0.09536082474226804,0.67,0.40625,0.39403973509933776,0.30120481927710846,0.09202453987730061
